id,year,inCitations
4ec58a927f2ba42b39718869dee2c8f408c52450,1998.0,"['262375c7d9f905c571317cebd9cfc4c76d131262', 'f3a04f41fb801bda8de726b284bdc3dae1c5ea50', '4812930fd75713007b6a87f52f5dd10ff086b596', 'c5ed2a4c3ff14c3c26f33db5886431eb4df0fda7', '7cd97d57910fb4acc67cd8eea4dcec5d65f784dd', '70dbc640cb6e41c4ef618935fa16058a404cea66', 'd24cde6f05d58a9f20d37c25f0ac07ad85ba574f', '9352eb6210b20cb7d58d824dc39758b0a236e162', '6ffe0df51ddfb9a113221dbef381dd781ef1c548']"
4ed6688adb26026eee306c95dccb816b97b45f4a,2013.0,"['613d5206559c143132494cfd1654ab8b2be49123', '5dec5fa8d36bf8c0c4df2614f81e966b4df12f3d', 'c73ed0195b7f2baad8b1f55e2598a8f57dbdb5dd', 'e519fc9db1ecf3ab11865774e861bbf76e6db93d', '3e15a456574398715713f584e0f52f1909520107', '9028e2b0d3ce51d310458c922f747b76f6c46590', '0dffe45c7df96e18d3300ce1d0f08d9debed4a38', '64ca2655e9b78de241763d1b37dc8386de2897ea', '49efc84536ee58f0a42e221200f5d7bd578ce493', 'cea9c5f7117b3db7e62f35b4d290cfb84ddd7ba3', 'd072dc1db8b2d4f84e05fb99170ec106f05fd155', 'b0e6bf7a7f508e4e1fcc84a27722f306c9449008', '0c39ae6d7b10405380c6e5bd2898ee8dd21e655f', '0bc609683155abfe8285fcae176194871af317cf', '4a88bb05a2f95f1e3bb30e4c038d37e175f9ee7d', '324f2fd12dc7307e9e3083126b55818fcc3d989f', 'e9743dd698a7cac0b4462bae5863e296b4928d87', 'a44fa79e17434ce39d5888079027751b303edeb2', 'f5b9d6099539c05dbe3abb8538a20f0a3475a867', '0000596a026e7d5a29486e23b9e0d68f189e62a3', '84e2df16a6913a3679780071a939d9eb178d41c0', '0f899b92b7fb03b609fee887e4b6f3b633eaf30d', '0dc01f266118cb816dc148c3680c59eaaa7c0c6e']"
4f4073e670d4f48c14e79ca2be0c76cf1e39a5d9,2011.0,"['839fcb04fa560ccea8601089046b0d58b3bb3262', '76778b19793cf6fbb0bb2eb428b6252585126a81']"
4f5ce80b3e1adba526ceebcb7d6041cd4c979e02,2002.0,['74dd5203ec819c0f5c42bce4b86b0c575c5b6927']
4f5d7238f3cfacdf512eb5fe3f6b55cd1127afaf,2016.0,[]
504253722b2df8f55e528a076be5574893125af8,2015.0,[]
507be427f1daff33599765a3c626fcf9faf1265a,2016.0,[]
513a363885944eb5bcff30de698ed8548bf5d645,2007.0,"['2e083f02c17b8fe7c947bfce1fd01675796a1866', '43f7534d71f1fdb5b6ed392aa7a83d4ee23e2387', 'dd58d03bb363a6c755708715e2df46519bfba5c9', '1c39bcf46575defb3a183a1607f55a19dc5cc115', '9874145b7a2db82805992c9d636ee1836b73d8d3', '0bfb9ad7aaebb88cb756df796488e2c6114bf2ee', '0bc3d7be4bdce0100b8c4dd2220f230d66ed2b3a', 'e910c480fff80325a92f8af5d786c15f46c60040', 'a67587aa8ce7dd56d6fa6921ebca00d10ffff6b2', '07a8ef03c1c55b1687959ff826f4ab32ea55610c', '17cbebf36ea420f2fb0540f07175800bf4397e42', '1c80dbd4913900ebff6ac89cc9389b4dde60b32f', 'e8828ed5595696a91e1310f21ce7ef5b12ff7f1d', '46e1bdad83a11e3a9b772a7385952dc2f2f5f298', 'd728bff2d0a0bcba3cc2dfd42083da538e895762', 'a936eac3be3623f762df2b8c4331153f2ed3b491', '3cedb83aed7383a43e00f99b2bd8877986523b7d', '2b691c9e7215057410bf146bae44b68367844af3', 'add29dd961189a772a04da26725f0bd4eacc7cd0']"
51609beb84a5added792a110ea2069cbe710cd77,2015.0,[]
517d48a11f576c7a86307175c517307eecf5dec2,2008.0,[]
526f77f8337b71f601f8f6d39364eeecde26f0b7,2010.0,"['da95c8b033f6df8f9ec6aa07e43505a71e6f9f27', '977668613500f831986760195e0a2862832f311c', '5b680b6beb2c75da582630899ff669c54553eab5', '755ec835bf9180ec5848fd4faa59527cab7ef76f', '5e2431bd03a64b016f592e7d6a83e11358572565']"
5338cef43a0d84f53acedb012d025d89d7bb6951,2015.0,[]
53cb6ebf7dce16336ea4b01e4c1c6c0fb1258d32,2016.0,[]
541ed223e05298dc3f7bdd799cfddb6551ac6267,2014.0,[]
54e686e4f4274e1ed04613c7292dd82e20c9c074,2012.0,[]
55a1ab9835bb8a1d47cc2045c23523b5c3eac2c5,2010.0,"['c09d1679fc04b1e6e292616eaa4e7ac0e2a09ab4', '60b7dc18336dff169c40fca6656f86f4704f1e12', '5bdb8fc628ee5476c01c9e6007110fb552b03de9']"
5725d7b9bc52fc313f23514ff1a5e5a0563143c0,2011.0,"['2237b251f1114431105bb7880fef9c5f3d7187ea', '612cab5108d814ce03cf6a669bb868fe884675ff']"
575019a4aa40db8d2dc24403dc3f49619031335d,2015.0,"['25dca99552f60c967dda8a4dd411516ef07224fe', 'a35390d3182c44468b896f37dd9c79fbad59fa58', '24227af7cf0004894e4f9242a59cc89001c147bf', '851c8fc0107d76f99e6925017a343bb1feb54b9a']"
5782a1b6fd73276f9f2882709ff7e3ee0764398f,2016.0,[]
57dbaf6553b2a396caf6b55c330e64dec4d5a31f,2011.0,"['ce8db6cdf67b1b2eeb4d2873f587491d74b8f9d7', '2eb4201ad3c658a3c303bc5efbf785b72c21f64e', '57e055c3bc16d0bd2d9e4bc28907fade6f8ecc5a', 'ec66b978c305d34bb53fc81e799b42630b44ba5d', 'a1f39747454ef922b0c9026dcdd6a4fc24cdfbb6']"
57f840462599163d1795f5ec2f0b11c8dfd21d52,2011.0,"['8e2ef1e04c217a2c1c3dbcc4b292407497592755', '8b9e88d8b1e3c7018cd7c4a88749554516bb4262', '375668df9c82bacc5ef547843226d2642bb744e0', 'fa74b22179f0865d61587d87311dd038342dc3f9', '430dea535c1acae773b34c3a2f6ca841b47495b6', '64d53886e957356fb13a4a122ee8a795af34eca6', 'e14a50cf97482afd197a857de58e2ddb974dd1a6']"
591b1300b301737169afc4bbba6e803e1c3422e2,2002.0,"['4800576c29e4aa1e8ef123766ec3898fef8ec02d', '80096250a47a4d6052d90b4d620c1b001b8eb65d', 'a4a465deacd2aaab903a4cecf6c951439c4cbbca', '01b6fad5f71c52f19c11f5f6deb10f3a66f1d75d', '3c76c4a593c92fce2d06ba74a71ba17071897544', 'b078ea58026fd2949fcb9a4939c84fb36a2b35d0', 'f5964ab0d891102610b051c488706dfdcb4439f1', '659e524bf0edf5a6058e7b33f185896d50fa8b51', '107b645d8a720cf52597684a8ef56e45bdf0ef17', 'fcda26e370de35ff69bd02548c2d1fe42bc19fdd', 'c3cc826d1b89c53f2726471ec1f781907c289eed', 'c059ee4bb08495e142d692a893f95d9266e72c39', 'ce3170487b1086d670cfca61cfda80129a780d1c', 'd41503a0a0a75c096aa9ffe65f8d189f42fb6ac3', '77069f1d7863fe09ccc910c249ee8a9d745bef91', '99e571a30065e0a05dcffd65410f157dff083dc2', '0d5cca22c30636dde53b03fa8f9792514d459f10', '135d35f1798c391e0701b920c6256eebf7badb2c', '120f0cffb340727d3b396d05c628ea72c4e33bde', 'a6bf288da1c2cdfc31004e44daaa1344aa50ebfb', '041b04fb2a98486908fe070a4afeb9f88db24fbc', '78809a8293f7b5bd02cf74e18def42c73f6da3f2', '43fc156a54f01cf7c0488a03edebe297526ca432', 'f545fc766a9c09ec4029b805ab6f5957736c3446', 'b2cb0df9dd5868b43f7ebf2f422840b047b00f1e', '704ff7063db455f5ce15d1a2847700c1d503ee25']"
5a2e3ab76cac9085341c605de61ddeaf6a90e485,2007.0,"['a184e2288afbe83d79b0ea7ef9082ad8bc2f0f4e', '8c870020658b7783461224c6ac3004f04a5ef705', '187d1e2334f699907a7bed412223ab54891d4c7a']"
5a95354cce01dd97f51ac4358734f8da6eb91f78,2013.0,"['70a9686088dcd843a64c8dc29e12993b6000be75', '7814c02fdadf0ac83677220a1b66507d96ba6a60']"
5c214acee802b1afbca33dd41c04aec6bd5e04e2,2014.0,[]
5c222765170106f7f9a3ac2add2bd32b93e29bd1,2010.0,['32ed79265bbff24931c2b7a43f1132332425746f']
5c618918aa0b6566f76efd078d24393a3d57d4ee,2011.0,['47dfa1e7d1715eb3e8d1cd5e7f60d7e2f751a16e']
5d1608e03ab9c529d0b05631f9d2a3afcbf1c3e3,2011.0,"['2e739499316989fb91d23e4c0b7166915899b964', '353b6c1f431feac6edde12b2dde7e6e702455abd', '00ebc3fa871933265711558fa9486057937c416e', '50571fcab07d2b807f9d82e212253600da91c7f9']"
5d7764717a3c74f4361a93b7279c7ee907924b09,2006.0,[]
5e034c6a98ae87586f3b1ddaf5b73f4a59888aad,2016.0,[]
5ec6b9997a83a0a3b4069f240d2ba5afff33d1bc,2013.0,['29666314e6a5d4f71677fb33c4528cc743d0c901']
5fd9f3fc869446b443c1a4520b3fb48f59de951d,2016.0,[]
60ce2b72a92fd402947f7f91a4a4e6713a6f5c3f,2003.0,[]
60cf05fb308bd49d7035c9c052190083551e3c27,2009.0,[]
6343ac7d502a2283ba6778e9d5facef985cbe778,2008.0,"['a3b52c54e1a3e6d08c10515e94f84d26c0b9a1af', 'c6c5d9324ee63118197f35719f897b141bd75073']"
635a9686c7884726277ca665a9998a89caca5ba0,2011.0,[]
64333c252ee2e994c98db2436f403aabba362960,2014.0,"['b0b489d0814d13edf32ee36cfae262b73c049d1d', 'd67c7c66abcd3590ee99deb6199daf7c27da5a63', '6c3d5920068157b41ec09680c76660c6359b8198', '2f8d44f25a95d5b5ff40e967b5591456594dcfa7', 'b9fd77116414fa63d35ed8308bac5821a8faa9c9', 'eb479a9ccad8091c2a2c948f9f52ca15c4198bcf', '2634184831697f85aad2067bf3f246bca0d6e326', '8f488f10c03884b9a84b968ef13a592acdd1c45e', '03839be064714bc60abb640b9727c1568d6145f2']"
6513fcf372518a11d804d0f86e7f33a1667f7037,2016.0,['f2d516d1f7b64d6f6b13f019071da58eabc978be']
65b7dc47f659b40de53c47d8442f0c0080625f76,2016.0,[]
660b866628b47ac3f7bb2d077836942d5a00eb9d,2010.0,[]
66366b320038f637befd760626cc15b1362a92ca,2016.0,[]
664aba043ac7ef6e4330900cb05f4e03da1fe91c,2013.0,[]
668adf944fe6c25cba4e41f2c66cc572999f9a6f,2010.0,[]
684bda89fdb7bea01ee5f1d708845d1e988e8c23,2014.0,"['232e391ce9365a9421d2f26af2a5933c8c0c3352', '492b8a0bf6669bfef251e84a68bf6be9d8271099']"
69129c398d66e446086d8ffe7a0e5ec7bccf259e,2015.0,[]
6929f480b83151940a146beb261e4ce9121f9332,2014.0,[]
6b4a9ea73e7882db17dd04da4ece7c9cae9ac4c5,2013.0,"['3cc099071d5c610ee54c51a1d423f4a00c0f9ddc', 'efa1b6ba396fdf6981cd27526f91159217f39e75', '3592de47a990de95ac38e9f22349d48b6a2945ae', '75841d6fdb1c37b92063cae58a0d19d3cd1d1476', '677ab50b1c46b80f9b44b22ce07c4d889687346a', '4d3144a2c800ec7fbd9f6b06bd4713179c30aa1e', '597604e05b18b019a03ad078ac433e8e30c40661', '01f187c3f0390123e70e01f824101bf771e76b8f', '33853565b4dcad38b9b79091a48d3f40409f06d7', '51b27a41ca1a33445a1041fcea84341fcf0b8c4c', '7418e4319c1ceda6598829dcfec22f3edda210fc', '005b52bd01af724cc1b8f22e3b33545417a3d5fb']"
6be6b83654c1c19d77717b632e8834c151444bb3,2016.0,['2206bdd638b383be4bb40fc209703b38f5f308dd']
6ccd4198ead8958383944fc054914682b9740a62,2006.0,[]
6d9452a76ad406781430f9f11c594274b21ca48b,2015.0,"['4f01498d7fde3dec23cba8f4498e72d47e44b5c3', '85232a180301d270953db9173bcd3f2cae17bb98', '09bdb61dd46f0a91dba1e6f128b84619ee30928a', 'f735122727511fe7593401099012e34bf51df4e5', '23a723ef41b946688d29dcdef7dc499f563be8e3', '32d3e513cbf33f43e91a7145055409091ac31fad', '4542dd2b47e3a74c22d214c7f295ca220f01b901', '9af318b8a62bed15632422716f6e417dd1183070', '16f0c674d23e9682f90d61b157c735194e0386ae']"
6f593a868f7fd91e92f81070a67c8ab23c706dd0,2016.0,"['2e4825d1f8e7fe4125ab1e7d3687a9351d5fd9a4', '2291e93e742c68c0ae331d1b9ae37e8cfe1d251a']"
6ff0e02d7b86bb14eaf35cba7a7a6cc565fa0afb,2011.0,"['bb5785f26100f3a4fe93bf0ccda24f0707461da0', '1765f446ada8e2733ac109a546f7ce290c774322', '8eedaad1993afc251c4b09260de91ab98ced772b', '4a4aee39bed3441f264068504fa1c92027535f42', '888ac9a65efba983675a40eb3c2a0cc1f99b4654', '37ea84595005531acc12aced0e406f253e1d2040', 'de5d8f170d0ed12ad9e239ce1ccee815e66280c7', 'ff44f29f8d388faef3e3717a32aa19d3e6358794', 'aceca477811c0a40f95747d93d0397f1187083fb', 'e63e8b492fcb048580db32c9b00de0040d73f29d', '0bde4365de3f169f5efcdf7c696d264c7baf4284', 'b445944c79bdde8a35f9d6d3bdb9507880e6503d', '26de625f9e2e9b04661e7357d0da394628b24367', '98d8bc007a7254eab9999035e69a3bf06734495a', '632fc85726a0ea7095ca5be556a20cd2169b1740', '164a7b0f31d99ce381c9125255677fd41ccb31fa', 'e759559aa81eee2b0762d55d013a511612ae2b60', '460eca8709add3147c61fe304c1a12f524e3c260', '00ab64516f466cb9f03e7fdc4397d17996236b87', '08b7829adb34182b39e6fa3f512370e0c1a96caf', '573c8c24216bc79d2612d37ed74032d7e92df247', '7fb4cbffa2c0f775c26d3adc22e6994663c1e75c', '67a1355844e63e9507b8f5e81c90377e9fbcecee']"
711e6e9e2fb1f4ab7238cdd556002ae36deeece7,2016.0,[]
7176a8c2bcf78272878a1e4b6005876c2c6e4337,2011.0,['01aedce360b9ba0568f87b50fd426c44c97febb9']
721e330f0f20cba923314762105556f5633d90ea,2013.0,[]
72a815651431fc64b6246bb25d4fb7f54734bec3,2015.0,[]
74dedbd266173a81e15d1a685779c02c3cbcb719,2012.0,[]
7526f115739274872f68e046b6196746e7ce7567,2015.0,['73ee478f44296ee9a9e810fa106462ca52ece708']
75b8d28b3cecd21dc59027617a7ecf5f1df16962,2015.0,[]
7612d4e70276fd4f5315dffbfdc21b3c71395f7f,2015.0,['73e6ba54c7e74f8d791ff1654437754ad6b2f18f']
773235ee54232b8431e5ba72ce12fe9aff1ffc14,2016.0,[]
776b75b6d884633b51427362b34af94e6111d8e8,2013.0,"['ad274c1aeb1ba014fddfb2542401d94f7af34865', 'f5b3218bca77ac908ed3974cb8d1e4481febbeeb', 'a6b23349ca46f855225acd7a4a884e679f5c48bd']"
7823c04b3c37f6d070239bde3fe925d8e75ee300,2001.0,['7a291262f5602391a25cb0b4997e17cf91cbbeeb']
7876f448942e2658c3911c42b32ced10f85a4800,2016.0,[]
789915971b963234a5a72f7be08e9605da519df4,2014.0,"['162c314ca0f121d9f60ceb210b4183f63ab8100f', '104621d25bf9e302da1998e6fdfcf3db94ff436d']"
79081a7a7f5b790fbe889125b0eb2524f4059a8e,2012.0,[]
7a8429832bc6eb1f5213df6f50887133733285fb,2014.0,[]
7d4b169cdf8a87d6a7b548f484874bc14e4fedd1,2012.0,[]
7ffdd88b48b2582c1741c4ae12c40bdd2ebf57fa,2014.0,"['7837b6d733790b2eef0d9eee23405912cfec0827', '2602615c22327c0d66ccf82a8029b1be048a3213', 'e6e1f179f9707fa3d64a4691d50960a479a87190', 'f22a3b6383cd35f03e24399f22b187236b73811f', '1e682a2cf91450db746ad2fc5ee4ca7a5b7b573b']"
817a489a99ea7deb37719b10ef8285f266474250,2016.0,[]
82609597f970dc21557610603616e5f7b002047f,2012.0,[]
83626fd0925616438245502ac7275a75e604a98a,2015.0,[]
83dd7c123b34d0b0822a0fe007f66b48a540d505,2011.0,"['26705bf8f8b8ac4770a0234445fc62c4b42758e9', '9f91225ffed75934352a176e7cbad7b7baba78a3', '28b5465fed16895b05c526208defcfc21c990beb', 'a96f543df0deada87b77d29ebee3ede7b5e0a82f', '6f990159db30199aaef487312863e07d44b9c3ec', 'f68fa516115b88422dcfc1efac9ce834f21e2a09', 'a9c45c915bd482b780755a8182c2b9a271c21c55', '7360e46cad91122fd9ad857beaadc958cf48f749', '5d11788da68680dd2d2a524ecf1c3194be1e9855', '4ac08ebb9e07edf15b96822a5c8827de75bde925', 'fcf8f5334e1395461a4b304522cbe7555d6ba45a', '044f1d039be8da0cf0b524ee1d1d7f2e0cfd997f', '6988e80b6bf5683e53211f60739341edfdc4bf25', '973db38f00236ed48d7ecaabcec87c1cf7f6d8b9', 'a33c4a4b40db88132df247a895ab8e3a39a23b98', '484443a77ef2365a3c33981d81db2d246a3f006c']"
84c73d0c61f439199bb78a337a44bb0e5cab149d,2015.0,['e328414c04d5f715366b72a0e5c5381113db7b44']
85bdaef7c77036401f8c98eb204bbe69098adf65,2014.0,['680698ec43fc5f4141ebedfbab1baaacfe08e051']
86058457d5ba1e8669fe3d138e59c9272f8c636c,2016.0,[]
86f34a4bd09bb63c7a84cd7f8c422eecfc352bb1,2014.0,[]
87bd7de628f578f6da6927999ddf644b0913f3a9,2013.0,"['32e88cfd933226abd392720197e70a9478873e73', '78f489022d1c74a93ade748446d2e23cb5e2d760', '8ec725a3bb1a20ffa0de97cac5be3e90c7c85111']"
88accd4e56f15195cad36fc2e1c7c545126d7a22,1994.0,[]
89c4d1e4f5371327bce1bb29e9d12d9b9b81938e,2016.0,[]
8a4055f7d3b1284e13b7815866bc8bed122f66c5,2014.0,"['3ec58a7606d625485e520af5ded15fe0a43f5f73', '9353192f26852fe2a1eb0deb9a04df91dfc8b3e4']"
8a4dd65a6b845f595c875462dc2657aaa25bef44,2008.0,"['c547370d34b8357ec46c74146d1c4e9860a8a080', 'c29e10669b01b34ebbda9daad8e343f750853830', '4bc25c52592862fadd6e03086be2db4eda95cb27']"
8abd4af012a72039d18e39a7d3a9e4f4375fa6b0,2016.0,['a759ab3b0d9309836f830add9ed3b0dfb582c58a']
8b865bf3290a0efa22883d66d7e550662d688304,2011.0,"['630f710aece5e64563de7fb27ff8a7c6a20384d1', '602334dd3fdfb64fe2b8b30bbad59e096b87cc81', '9626c53013e67edfe82a90a81c3b935f0d41f44b', '6ced2299e96b87def88a0427b6d3b8453c72035f', '40921494ec0adedc8a9356f9f00d3fe500051687', '74c22b86c99dce1d5941aaea03d397e9e2e53b92', '266a073aae756117ec359e4a6779beab46b38a17', '4d9e7a95462154b44aecd8c53caa9162a5d61da7', '8b523d932dbda9700e6a0ef121829a9f858b5086', '16ad6f04de6a3e9d9ade77f48480ac1acb79b1b3', '21ff1f583448df1198f144fd26d69436b13e6cc7', 'a96e0f4a3ac40b9211e7455680650782d42f8b23', '3cba6a966f276abe6191bc22c0b3e4eca206fba0']"
8c18586a5b24a46f861e30d5855d8a6e2544286a,2016.0,[]
8d302c6e45a168b1bb59be8bd3cc4c0dca0b5160,2015.0,[]
8e252ece6600acf5562c2085b5f4d930070956bc,2013.0,[]
8e3915ee3c926505d1ac85416179530a2d8376e7,2010.0,"['6045cf5b576263b26e444f0bd52678ebe74c068f', '8aab0014f5d2e84231cd78eee11153e8e9e24804', '688803b39867223fb63ec005b4145593006c6357', '8daac61262dd07d0090dc0741a47e3f13cb4edcf', '0fb5de6748a6a58b51d5448b29e2aa45a65e5476']"
8e64907737fcf65c1ee9965fcad9e79577ca63ad,2011.0,[]
8ee10a8b20fe12692fd2e2ed72482ff8fb6072e9,2014.0,[]
90f9aef41e5ebc25651716c8c275d624d7863e84,2010.0,[]
919f1738cd91e7e2e07720236db6dd8ea53b61ed,2015.0,[]
91e8cf2c66ded7bd832be99c0fad9d2649de20f1,2016.0,[]
9241ef1540a2ab939e1833de890ac00d46c4f277,2009.0,[]
92d1f86ca6e0466f930a7a0a4c393f41947a2874,2014.0,[]
92d62d1fcc1b5ad4a0287771e59137898529dc4f,2016.0,[]
9307705226558dd31a0d6be07d38b198b7c889c2,2014.0,[]
934a22b37d0db906c3eeb059d3c98440758dae56,2006.0,['68ddfff0424bc4f08ae0aa756a86a2208410686c']
9353192f26852fe2a1eb0deb9a04df91dfc8b3e4,2015.0,[]
937d6d4c34ad41edc6fb68e477cad23657b949e2,2016.0,[]
95e9851232bc64c9d0f80551655a0d86a87c7862,2015.0,['a8675e7903b1c5d56c1bdcded927724767c06061']
97cade488db7ee0bd7a9d04c96f3417e9fb9b1cd,2014.0,[]
987a56dadb27f31ee513aa4bdeacd5db5f8f0d25,2015.0,"['e606fd8e4a87e23509eb435c96b7cba806c03b45', '5fec9938e434b5335b6f926807bcc8c66a82069e']"
9993f1a7cfb5b0078f339b9a6bfa341da76a3168,2016.0,['309acdd149f5f0ea12acb103b36bb59e6e631671']
99c0b42d7b2aa7468f1adc62359de263efb01347,2011.0,"['a468515575e244aca1a86b0663c298ffd53486c3', '260da7567797f6882bb4ae47aa7b71ce81501f7d', '1c91aaf87fc0d009f634fd43296da2be594e5ccc', '4a78dd1db31329244adb7b15e366edd55fac310d']"
9a98e577343dd26c11161234ea27e8e7d750a34f,2014.0,"['51913d3e458ef46659811dad68533ddc7cd68d0e', '4ff00f3aa791d40841f09675bdc153f3cf50cb52']"
9b51edea46cc5607e54eca47287181396880724f,2011.0,"['c9fee04fef7f2a5fc3028ff03d21bb759578dd48', '0518eef78f96d354a157d2f8404d440c6688f674']"
9bf0d5a34fb76bd5468171f9b8d85641e132aaaa,2015.0,[]
9c68cce69fec2d5ec34913db6920bc76cf4cb71d,2013.0,[]
9d312424d9ad130197a63752208328658d9ac2db,2016.0,"['db987abfdd882dbf8ce9b53a4e7c852909213f0c', 'f4adaa43aa864fdd85dd56714b992c4820c63010', '8172df7b506218f739916ab078693c234d392246', '715b7706a258b194e9eb0f8e82b0d09c01891d1f']"
9d3c2f38e13be7efa7cd6dcc3532dcb5408844ff,2015.0,['35b55b64bf6f74b6c13eaa4ffbaa6eb6acb225f7']
a0b52d72f75e073e1eaf37929afff0891966fbc8,2011.0,['63bf2f817fb10941d4292efd06fe094fa40a13b8']
a3c2900d3f468883c3885450a8e602b2b1aaa3ab,2009.0,"['0c35d9f81441b4658dab0d75c15670853c1b6127', '61c781e9b8c71c3ebf879a4a9a813bf0cdd4b64a', 'c931ebc043e41b0f20ebbbaa2250f4c4eaf56c91', '739fe85b567ef2832c401dce9d50ed27346fd9b4', '7b7009cf25c826b17fc0bc6289f54e1f046b0202', '8a2f6e9b262fcbdb924a2564f66cda3d104f6bab', 'fc1f5b25df85b6b444372ff73cd5aa584d77dc3b', '000ae1db3634eea1f30a11771d3d267fb2075a88']"
a3fbad6a13716488f185203467e091a6a349922f,2006.0,"['4b0f1f9c2f0839082ebdef9a9dbee67ae66801bc', '72eeaf029819a5d5015fbda223978b5cc9ef9f51', '5f0049ce87f442674ebb6ad7c06d907a3f104cbb', '7c688121df24d555dbd8a28c5703898af05994bc', 'ee7c75f14f5453dc4a86315be8f0a36e3c6db948', '0c547f44300425e355f9912f8d855197d42e9fa2', '4c3e3ddd71e0c5b47d915717eb8ea7334f4aa823', 'a953001b2be9b73574418ba42f8f48017629e11e', 'e2444c9abb9b6c9dd572066cc3e35da0f0ec57f5', '74a4dcf0825083e4e9f743b55fb3883ef9e0b247', '49075fa2a0bd96a2c1fd5744b136271fbc7e1797', '449be54517857f2b9519a8a9f5aa35aedd1dca3f', 'c135b517fef6b7a854fb00f1c92c0b89ee697d3e', '68b157ba0845eb1c30282be0a47178edf3ea36fe', 'cb891d6e79057ac655ed852eef677f1ab07359fb', '01a8ea683e49d00845f1f4da6cfcf1474be17d75', 'f1cb6e3b979b43a5dd3e4499c4daa262f673556d']"
a45e3cad83d9f007c3006c7e6ad72e64666db229,2013.0,[]
a5822531e29ee66e4614eb8f669f96d22dac41dd,2014.0,['f78212f2a43a28089aea3a90e34d976a359fcd8a']
a63528b721f88203018c060a20a253ee2b3df4bb,2006.0,"['9127f18912f52ff7b7fa4cdbfa6907d8788f7005', 'fe18a8d048fe77a1baa4bfe31ecb4ee7feddb02e', 'f241a5717cb69ecc0e2ae18ca48583dc3021fa00', '0cdf356c0477b91bf492125d316fdd4674d087e8', 'c6e91e25b6a79a16893e8c9a33553316ace48ef3', 'aa41561254f41a16eef10444731e8e036b776cda', '8f92b3dec205b7d642bf23d63c6fb5a5ffaaa45d']"
a6ac74077b3f95fd655ddd27b5f5872d0b5eb6dd,2013.0,[]
a7b9fcae66093367385716c2e7dcd37a7f6b1c55,2007.0,[]
a9476ca14d65d9362546b3f65b2b43604e369354,2015.0,[]
a962b2c0487b0c9f8fe00bdd5e01cafc419a834b,2016.0,[]
a9c055ed0fbb075308aa0eab01882dba06f0cd48,2011.0,['e0a6721a23fcc5651976eb4a59786a1b6a162444']
a9c80d6a595771c7fc9adb228d15c7b26eb5273f,2003.0,[]
abf34d2f6759fe53b31bea37177f8d7acf043d97,2015.0,"['ba775a0a038153cec80393a2cdc9718f22debb1a', '9cd3a688df8d76e75a1fe545c47af9da1b591a20']"
abf76932174afe3dff4714ef3165f4e4fec29ec4,2012.0,[]
ac4fad99ba594f50b2fc7c32155666a7063092ea,2008.0,"['c1a3483135aa5a8f49b75e8ce6217ba113b83826', 'cdfb4e9eb7b8845aa77c37be07bfffa3cadd2f33', 'cd53d3c92284a7ea7131179d00bee105b00f5b99', '539bf2d4fdbcc8264c182d8054090883540fa8d6', 'bed86693c98048024cd1af31f167b5b9a6c975d1', '5eed7e52f678b6fabec699a14e32aee10a0adafb']"
ad0719321681ef16d594c848e144713ea41955ea,2014.0,['5043aff9b806134d887afd2db12e0d326aa3298c']
adf1af83c8feca1a48b63c608b948f53564f7b26,2011.0,[]
ae48e51378d4025f30f6d4016de09d285e68aa36,2004.0,"['c7ef4d27b5c1cab6e58383af28dc6625b7c2bf3c', '68c2d14e015e6970f627aa554c0d21307ab25162', '5dc12a52ee2e4ff177315674e63eb69ccf4a26a2', '0c76180f75f39c53e7284efd34ab7312e866060f', 'bfed30e151a2e5de7d07446700a9e10087e7a2e5', '834b222e4417e9e0aff9754a979e780c09e22b9e', 'a725fbce7d7f6af4b02478b019197eaca1a235af', 'f31105721c0e780fe644b153e66b5d2990894147']"
aeec16959f7c61ba257f8ceef1fd66b8b20de9d6,2014.0,[]
af0c8a0dab630bec5486c0b49ea335559eb486a4,2016.0,[]
b04a18de04f810ba813e831ea3fa22438a9419bd,2014.0,['9cc087d7e5778b738cf875b29b277d148f4cb26e']
